id_reserva,data_reserva,id_cliente,roteiro,modalidade,n_pessoas,mes_viagem,valor_total_R$,custo_operacional_R$,canal_origem,status
RES050809,2026-05-01,CLI023455,Caminho Primitivo,Guiado,3,Maio,41912,24975,WhatsApp,Concluída
RES050810,2022-08-09,CLI017912,Caminho Primitivo,Guiado,3,Agosto,43357,26238,Google,Reagendada
RES050811,2021-04-22,CLI003220,Caminho Primitivo,Premium,3,Abril,39952,26549,Instagram,Concluída
RES050812,2023-01-10,CLI012412,Caminho do Norte,Guiado,3,Janeiro,36379,27401,Instagram,Concluída
RES050813,2022-11-05,CLI004821,Caminho Primitivo,Guiado,2,Novembro,25355,15791,Google,Concluída
RES050814,2022-03-25,CLI009738,Caminho Primitivo,Guiado,2,Março,22377,13301,Facebook,Concluída
RES050815,2023-11-25,CLI011366,Caminho Português,Autoguiado,2,Novembro,23795,18329,TikTok,Concluída
RES050816,2022-03-15,CLI005721,Caminho do Norte,Autoguiado,1,Março,12259,9313,Instagram,Concluída
RES050817,2022-08-07,CLI020881,Caminho Primitivo,Premium,2,Agosto,43298,33738,Indicação,Concluída
RES050818,2026-07-27,CLI025238,Caminho Francês,Guiado,1,Julho,15781,9789,Instagram,Concluída
RES050819,2020-05-27,CLI020174,Caminho Português,Autoguiado,2,Maio,19852,13090,TikTok,Concluída
RES050820,2025-02-14,CLI007157,Caminho Primitivo,Guiado,2,Fevereiro,25384,16739,WhatsApp,Concluída
RES050821,2025-11-17,CLI006004,Caminho Primitivo,Premium,1,Novembro,17477,13348,WhatsApp,Concluída
RES050822,2020-09-11,CLI025633,Caminho Português,Guiado,3,Setembro,28747,19673,Facebook,Cancelada
RES050823,2020-10-08,CLI009290,Caminho Francês,Guiado,3,Outubro,47827,29961,Instagram,Concluída
RES050824,2020-07-23,CLI023522,Caminho do Norte,Guiado,4,Julho,55296,37077,WhatsApp,Concluída
RES050825,2023-10-23,CLI028174,Via Francigena,Premium,2,Outubro,29784,21270,TikTok,Concluída
RES050826,2020-10-28,CLI023020,Caminho Primitivo,Guiado,3,Outubro,34153,20863,Facebook,Concluída
RES050827,2022-08-29,CLI000576,Caminho Francês,Autoguiado,4,Agosto,49758,34189,Facebook,Concluída
RES050828,2026-10-11,CLI003599,Caminho do Norte,Autoguiado,2,Outubro,24288,14159,Instagram,Concluída
RES050829,2026-11-13,CLI028539,Caminho do Norte,Guiado,3,Novembro,47636,34575,YouTube,Concluída
RES050830,2023-05-27,CLI002177,Caminho Francês,Premium,1,Maio,19468,12060,WhatsApp,Concluída
RES050831,2021-11-03,CLI013905,Caminho Português,Premium,1,Novembro,11209,7015,Instagram,Concluída
RES050832,2022-09-23,CLI000410,Caminho Primitivo,Guiado,1,Setembro,15587,11547,Indicação,Concluída
RES050833,2024-08-25,CLI003671,Via Francigena,Premium,2,Agosto,35707,21082,Google,Concluída
RES050834,2020-12-20,CLI012400,Caminho Francês,Guiado,3,Dezembro,47345,34479,WhatsApp,Concluída
RES050835,2020-07-01,CLI007823,Caminho Português,Autoguiado,2,Julho,26564,19585,Google,Concluída
RES050836,2025-10-03,CLI023904,Via Francigena,Premium,3,Outubro,53902,37805,YouTube,Concluída
RES050837,2021-12-09,CLI004365,Caminho do Norte,Autoguiado,3,Dezembro,36205,26292,YouTube,Concluída
RES050838,2023-10-06,CLI015065,Caminho do Norte,Guiado,1,Outubro,14315,9783,YouTube,Concluída
RES050839,2026-10-26,CLI004556,Caminho do Norte,Premium,3,Outubro,40362,27479,TikTok,Concluída
RES050840,2026-10-25,CLI010385,Caminho Francês,Guiado,3,Outubro,38382,23089,YouTube,Concluída
RES050841,2023-10-16,CLI020806,Caminho do Norte,Guiado,4,Outubro,56010,38390,YouTube,Concluída
RES050842,2026-07-17,CLI027820,Caminho Português,Premium,3,Julho,51398,34994,YouTube,Concluída
RES050843,2025-12-31,CLI008984,Caminho Português,Autoguiado,6,Dezembro,78008,48922,Instagram,Concluída
RES050844,2026-05-26,CLI020559,Caminho Francês,Autoguiado,2,Maio,26470,19725,TikTok,Concluída
RES050845,2025-04-27,CLI016460,Caminho Francês,Autoguiado,3,Abril,39705,30734,Facebook,Concluída
RES050846,2023-02-12,CLI003112,Caminho Português,Guiado,2,Fevereiro,19479,12151,TikTok,Concluída
RES050847,2023-06-21,CLI001645,Caminho Francês,Autoguiado,3,Junho,44271,28685,Google,Concluída
RES050848,2022-08-13,CLI024887,Caminho do Norte,Autoguiado,3,Agosto,42420,28263,Instagram,Concluída
RES050849,2024-08-09,CLI017411,Caminho do Norte,Guiado,1,Agosto,17032,12518,Google,Concluída
RES050850,2023-02-07,CLI012703,Caminho do Norte,Guiado,2,Fevereiro,19646,14904,Indicação,Concluída
RES050851,2023-01-05,CLI004436,Caminho Francês,Guiado,3,Janeiro,46777,34795,Google,Reagendada
RES050852,2021-03-10,CLI021427,Via Francigena,Premium,4,Março,62549,43637,Indicação,Concluída
RES050853,2024-03-13,CLI005563,Caminho Francês,Autoguiado,4,Março,49234,32846,Facebook,Concluída
RES050854,2025-01-19,CLI010290,Via Francigena,Autoguiado,2,Janeiro,19500,12300,WhatsApp,Concluída
RES050855,2022-09-28,CLI002921,Via Francigena,Autoguiado,2,Setembro,23865,16800,YouTube,Cancelada
RES050856,2025-10-14,CLI022028,Caminho do Norte,Guiado,5,Outubro,63759,45620,YouTube,Concluída
RES050857,2026-06-04,CLI025459,Caminho Português,Autoguiado,1,Junho,12720,8909,Instagram,Concluída
RES050858,2023-01-10,CLI021378,Caminho do Norte,Premium,3,Janeiro,46946,32447,Instagram,Concluída
RES050859,2026-10-23,CLI000750,Caminho Francês,Autoguiado,1,Outubro,12944,8935,TikTok,Concluída
RES050860,2020-09-18,CLI002623,Caminho Português,Premium,2,Setembro,31446,23128,Facebook,Reagendada
RES050861,2020-12-02,CLI022872,Caminho Primitivo,Autoguiado,1,Dezembro,12916,9858,Indicação,Reagendada
RES050862,2024-04-01,CLI029961,Caminho Francês,Autoguiado,3,Abril,42319,27265,YouTube,Concluída
RES050863,2020-10-01,CLI022032,Caminho do Norte,Premium,4,Outubro,52352,37635,YouTube,Concluída
RES050864,2026-10-21,CLI020824,Caminho Francês,Guiado,2,Outubro,33983,24860,TikTok,Concluída
RES050865,2024-08-09,CLI024507,Caminho Primitivo,Autoguiado,4,Agosto,41873,27560,Google,Concluída
RES050866,2020-02-19,CLI017554,Caminho do Norte,Guiado,2,Fevereiro,28371,19868,Facebook,Concluída
RES050867,2021-10-19,CLI015944,Caminho Francês,Premium,2,Outubro,40572,27427,YouTube,Concluída
RES050868,2023-11-13,CLI007824,Caminho Francês,Autoguiado,2,Novembro,28793,19160,Instagram,Concluída
RES050869,2020-03-30,CLI014001,Caminho Português,Premium,1,Março,15268,11267,Indicação,Concluída
RES050870,2023-05-10,CLI016786,Via Francigena,Guiado,2,Maio,29404,21058,YouTube,Concluída
RES050871,2021-09-21,CLI021278,Caminho do Norte,Premium,3,Setembro,46946,33960,Google,Concluída
RES050872,2021-01-02,CLI027094,Via Francigena,Premium,6,Janeiro,112418,83856,WhatsApp,Concluída
RES050873,2023-10-26,CLI001853,Caminho Português,Autoguiado,3,Outubro,30518,19318,Facebook,Concluída
RES050874,2023-11-06,CLI001158,Caminho Primitivo,Autoguiado,2,Novembro,25344,17683,WhatsApp,Concluída
RES050875,2023-12-07,CLI029636,Via Francigena,Autoguiado,4,Dezembro,64365,40003,Instagram,Concluída
RES050876,2021-09-22,CLI029544,Via Francigena,Guiado,2,Setembro,31376,18633,Google,Concluída
RES050877,2022-12-01,CLI024300,Caminho Primitivo,Guiado,2,Dezembro,31116,20304,TikTok,Concluída
RES050878,2026-10-02,CLI016081,Caminho Português,Guiado,5,Outubro,67204,48843,Facebook,Concluída
RES050879,2021-01-10,CLI020642,Via Francigena,Autoguiado,2,Janeiro,22228,16208,Google,Concluída
RES050880,2021-04-06,CLI001921,Caminho Primitivo,Guiado,2,Abril,31174,20222,Indicação,Concluída
RES050881,2022-02-13,CLI019420,Caminho Primitivo,Guiado,1,Fevereiro,15698,10942,Instagram,Concluída
RES050882,2024-01-13,CLI003112,Caminho do Norte,Premium,3,Janeiro,44751,33159,YouTube,Concluída
RES050883,2025-05-30,CLI002368,Caminho do Norte,Premium,2,Maio,37150,26987,Facebook,Concluída
RES050884,2024-12-29,CLI009264,Via Francigena,Guiado,3,Dezembro,57024,38072,YouTube,Concluída
RES050885,2025-11-19,CLI004559,Caminho do Norte,Guiado,1,Novembro,11188,7600,Facebook,Concluída
RES050886,2022-06-26,CLI029980,Via Francigena,Guiado,2,Junho,31273,22723,WhatsApp,Concluída
RES050887,2022-08-17,CLI000115,Caminho Francês,Premium,1,Agosto,17995,11688,Indicação,Concluída
RES050888,2020-01-30,CLI001444,Caminho do Norte,Guiado,5,Janeiro,79394,46566,WhatsApp,Concluída
RES050889,2026-10-03,CLI005308,Caminho do Norte,Autoguiado,2,Outubro,21692,13333,TikTok,Concluída
RES050890,2026-05-14,CLI016437,Caminho Primitivo,Premium,1,Maio,12939,8708,Facebook,Concluída
RES050891,2023-07-30,CLI021163,Via Francigena,Guiado,3,Julho,40167,26656,Facebook,Concluída
RES050892,2022-01-06,CLI014799,Caminho Primitivo,Premium,1,Janeiro,15208,11623,Facebook,Concluída
RES050893,2024-06-29,CLI024749,Caminho Francês,Premium,2,Junho,33191,24549,Facebook,Concluída
RES050894,2026-03-03,CLI003771,Caminho Primitivo,Autoguiado,2,Março,26066,16394,Google,Concluída
RES050895,2026-02-02,CLI018145,Via Francigena,Autoguiado,3,Fevereiro,31770,23058,TikTok,Concluída
RES050896,2026-03-11,CLI021013,Caminho Primitivo,Guiado,2,Março,22377,14238,WhatsApp,Concluída
RES050897,2020-05-11,CLI004933,Caminho Português,Guiado,2,Maio,22132,17060,Facebook,Concluída
RES050898,2020-01-02,CLI010417,Caminho Francês,Guiado,3,Janeiro,43629,33124,YouTube,Cancelada
RES050899,2026-11-30,CLI001268,Via Francigena,Autoguiado,2,Novembro,23320,15035,WhatsApp,Concluída
RES050900,2020-07-08,CLI013822,Caminho Português,Guiado,2,Julho,27938,17220,Instagram,Concluída
RES050901,2020-10-02,CLI006072,Via Francigena,Autoguiado,2,Outubro,20046,13791,Google,Concluída
RES050902,2026-09-22,CLI029340,Via Francigena,Autoguiado,2,Setembro,28776,22394,Google,Concluída
RES050903,2020-09-21,CLI018399,Via Francigena,Autoguiado,3,Setembro,39072,27141,Instagram,Concluída
RES050904,2025-07-15,CLI010863,Caminho Português,Premium,2,Julho,27932,19355,Google,Concluída
RES050905,2025-02-13,CLI000722,Caminho do Norte,Guiado,2,Fevereiro,19646,13539,WhatsApp,Reagendada
RES050906,2021-05-12,CLI026183,Caminho Primitivo,Guiado,4,Maio,52003,36779,Google,Reagendada
RES050907,2022-01-13,CLI026780,Caminho Português,Autoguiado,1,Janeiro,9187,5467,Google,Concluída
RES050908,2025-07-28,CLI012335,Via Francigena,Guiado,2,Julho,36517,24135,TikTok,Concluída
RES050909,2021-02-27,CLI004107,Caminho do Norte,Premium,3,Fevereiro,51824,32742,YouTube,Concluída
RES050910,2023-12-08,CLI026645,Caminho do Norte,Autoguiado,3,Dezembro,45083,28488,Indicação,Concluída
RES050911,2026-04-12,CLI023216,Caminho do Norte,Autoguiado,2,Abril,20653,12155,Facebook,Concluída
RES050912,2023-05-15,CLI029522,Caminho Português,Premium,4,Maio,44838,28998,WhatsApp,Concluída
RES050913,2026-07-20,CLI001790,Caminho Francês,Premium,2,Julho,40655,24600,Google,Concluída
RES050914,2026-06-02,CLI018262,Caminho Português,Autoguiado,2,Junho,24317,17300,Google,Concluída
RES050915,2026-04-20,CLI005405,Via Francigena,Guiado,2,Abril,30061,22665,Indicação,Concluída
RES050916,2020-02-22,CLI015514,Via Francigena,Autoguiado,1,Fevereiro,11351,8332,TikTok,Concluída
RES050917,2024-03-28,CLI010086,Caminho do Norte,Autoguiado,2,Março,21622,13247,Indicação,Concluída
RES050918,2020-01-26,CLI010414,Via Francigena,Autoguiado,2,Janeiro,23865,16884,Facebook,Concluída
RES050919,2020-02-14,CLI015933,Caminho Primitivo,Guiado,3,Fevereiro,32664,22553,YouTube,Concluída
RES050920,2023-07-09,CLI008092,Caminho Primitivo,Autoguiado,3,Julho,33241,23251,Indicação,Concluída
RES050921,2026-04-03,CLI010662,Caminho do Norte,Autoguiado,5,Abril,55528,32537,Facebook,Concluída
RES050922,2022-04-22,CLI004379,Caminho Primitivo,Premium,4,Abril,71424,43447,TikTok,Concluída
RES050923,2022-06-05,CLI016014,Via Francigena,Guiado,2,Junho,30524,21261,YouTube,Concluída
RES050924,2022-06-26,CLI026042,Via Francigena,Guiado,1,Junho,15262,9222,Instagram,Concluída
RES050925,2025-12-27,CLI015427,Caminho do Norte,Guiado,2,Dezembro,32638,24081,YouTube,Concluída
RES050926,2020-10-30,CLI008967,Caminho Primitivo,Guiado,3,Outubro,42882,27900,TikTok,Concluída
RES050927,2026-09-23,CLI024805,Caminho Primitivo,Autoguiado,2,Setembro,18365,13811,TikTok,Concluída
RES050928,2026-02-24,CLI019764,Caminho do Norte,Premium,6,Fevereiro,75073,44743,Facebook,Concluída
RES050929,2024-03-16,CLI023811,Via Francigena,Autoguiado,4,Março,50478,32890,WhatsApp,Concluída
RES050930,2022-01-19,CLI000463,Caminho Francês,Premium,1,Janeiro,16194,12556,YouTube,Concluída
RES050931,2023-04-03,CLI000588,Caminho Francês,Autoguiado,3,Abril,30122,21973,WhatsApp,Concluída
RES050932,2020-02-01,CLI000527,Caminho Francês,Premium,4,Fevereiro,78509,57633,Google,Concluída
RES050933,2025-11-06,CLI020382,Caminho Português,Premium,5,Novembro,69936,47434,Facebook,Reagendada
RES050934,2024-04-12,CLI020960,Caminho Francês,Guiado,4,Abril,72164,53303,WhatsApp,Concluída
RES050935,2021-09-25,CLI014958,Caminho do Norte,Autoguiado,3,Setembro,34095,21043,Instagram,Reagendada
RES050936,2025-07-29,CLI003103,Caminho Português,Premium,3,Julho,45461,32314,Google,Concluída
RES050937,2025-08-22,CLI024997,Caminho Francês,Guiado,2,Agosto,38741,24402,Facebook,Concluída
RES050938,2020-10-16,CLI022770,Caminho Português,Autoguiado,3,Outubro,26083,17700,Google,Concluída
RES050939,2023-03-04,CLI003498,Via Francigena,Guiado,2,Março,31624,22371,YouTube,Concluída
RES050940,2021-05-26,CLI009820,Via Francigena,Guiado,2,Maio,31376,24029,Facebook,Concluída
RES050941,2020-09-04,CLI019361,Caminho do Norte,Autoguiado,5,Setembro,60720,37161,Google,Concluída
RES050942,2023-01-21,CLI023818,Caminho Francês,Guiado,3,Janeiro,41530,29017,Google,Concluída
RES050943,2023-04-28,CLI016584,Caminho Francês,Premium,2,Abril,37299,28726,TikTok,Concluída
RES050944,2022-09-27,CLI004222,Caminho Francês,Premium,2,Setembro,36480,27497,WhatsApp,Concluída
RES050945,2021-03-18,CLI008669,Caminho Português,Guiado,6,Março,63406,36781,YouTube,Concluída
RES050946,2022-01-21,CLI029033,Caminho Francês,Guiado,5,Janeiro,69218,42638,Indicação,Cancelada
RES050947,2020-09-11,CLI023745,Caminho do Norte,Autoguiado,3,Setembro,29422,21389,YouTube,Concluída
RES050948,2026-12-19,CLI006054,Caminho Português,Premium,1,Dezembro,17132,10957,YouTube,Concluída
RES050949,2020-01-22,CLI024214,Caminho Primitivo,Guiado,4,Janeiro,64935,49096,WhatsApp,Concluída
RES050950,2024-09-14,CLI001894,Via Francigena,Autoguiado,2,Setembro,22228,15965,Facebook,Concluída
RES050951,2022-01-26,CLI015313,Caminho Primitivo,Autoguiado,2,Janeiro,23733,17473,Google,Concluída
RES050952,2024-07-17,CLI021229,Caminho do Norte,Autoguiado,1,Julho,10292,7071,TikTok,Concluída
RES050953,2025-07-20,CLI005196,Caminho Francês,Autoguiado,2,Julho,26865,18234,Instagram,Concluída
RES050954,2025-12-07,CLI019454,Caminho Português,Autoguiado,2,Dezembro,18699,11065,WhatsApp,Concluída
RES050955,2025-09-24,CLI021485,Via Francigena,Autoguiado,2,Setembro,24411,14987,Facebook,Concluída
RES050956,2026-10-13,CLI004624,Via Francigena,Autoguiado,3,Outubro,34980,26048,Indicação,Concluída
RES050957,2023-06-10,CLI015447,Via Francigena,Guiado,2,Junho,36517,23489,Instagram,Concluída
RES050958,2025-09-23,CLI001215,Caminho do Norte,Premium,2,Setembro,28371,18855,TikTok,Concluída
RES050959,2023-05-17,CLI010122,Caminho Português,Premium,5,Maio,71672,44904,Google,Cancelada
RES050960,2022-06-11,CLI025698,Caminho do Norte,Premium,2,Junho,33177,21601,YouTube,Concluída
RES050961,2022-02-11,CLI001548,Caminho Português,Guiado,3,Fevereiro,30047,21111,WhatsApp,Concluída
RES050962,2021-01-10,CLI015005,Caminho do Norte,Guiado,2,Janeiro,24252,17349,TikTok,Concluída
RES050963,2024-10-14,CLI022145,Caminho Francês,Guiado,3,Outubro,43629,27576,YouTube,Concluída
RES050964,2024-02-27,CLI020979,Caminho Francês,Premium,2,Fevereiro,38493,23066,TikTok,Concluída
RES050965,2020-02-25,CLI011630,Caminho do Norte,Guiado,3,Fevereiro,31215,19431,Instagram,Concluída
RES050966,2023-01-20,CLI015602,Caminho Primitivo,Guiado,3,Janeiro,39002,22626,YouTube,Cancelada
RES050967,2025-12-19,CLI018352,Caminho Primitivo,Autoguiado,2,Dezembro,22772,16336,Indicação,Cancelada
RES050968,2026-10-04,CLI003282,Caminho Francês,Guiado,1,Outubro,12794,9925,Google,Concluída
RES050969,2023-03-16,CLI007091,Caminho do Norte,Guiado,1,Março,9823,6385,Instagram,Concluída
RES050970,2022-05-07,CLI017896,Caminho Português,Guiado,3,Maio,34089,19829,WhatsApp,Concluída
RES050971,2024-09-28,CLI027631,Caminho do Norte,Guiado,5,Setembro,60632,44001,TikTok,Concluída
RES050972,2020-11-12,CLI013073,Caminho Primitivo,Premium,2,Novembro,36468,26031,Facebook,Concluída
RES050973,2022-08-11,CLI013063,Caminho Primitivo,Guiado,4,Agosto,50438,30269,Google,Concluída
RES050974,2022-04-28,CLI027891,Via Francigena,Premium,2,Abril,27478,20839,WhatsApp,Concluída
RES050975,2026-05-04,CLI009487,Caminho Português,Premium,6,Maio,88089,68685,YouTube,Concluída
RES050976,2020-10-30,CLI003416,Caminho do Norte,Premium,1,Outubro,18209,13352,Indicação,Concluída
RES050977,2023-09-10,CLI004187,Caminho do Norte,Guiado,5,Setembro,73140,46052,YouTube,Concluída
RES050978,2026-04-29,CLI026431,Caminho do Norte,Autoguiado,2,Abril,20653,15992,Google,Concluída
RES050979,2025-10-11,CLI020677,Caminho Francês,Guiado,5,Outubro,81461,48142,YouTube,Concluída
RES050980,2022-02-06,CLI003769,Caminho Francês,Premium,2,Fevereiro,39254,28162,YouTube,Concluída
RES050981,2022-01-30,CLI018747,Via Francigena,Autoguiado,2,Janeiro,19500,11994,Instagram,Concluída
RES050982,2020-03-15,CLI001550,Caminho Francês,Autoguiado,1,Março,9878,7299,Facebook,Concluída
RES050983,2024-03-12,CLI014808,Via Francigena,Guiado,1,Março,14895,9549,Facebook,Concluída
RES050984,2023-11-26,CLI009364,Caminho Português,Premium,1,Novembro,15376,9662,WhatsApp,Concluída
RES050985,2020-04-05,CLI017688,Via Francigena,Guiado,3,Abril,43120,29510,Facebook,Reagendada
RES050986,2021-09-01,CLI020467,Caminho do Norte,Premium,3,Setembro,55725,33441,TikTok,Concluída
RES050987,2026-12-15,CLI003359,Caminho Português,Guiado,1,Dezembro,16675,10957,Indicação,Concluída
RES050988,2023-04-17,CLI015063,Caminho Francês,Autoguiado,1,Abril,11492,8789,TikTok,Concluída
RES050989,2022-03-31,CLI024906,Caminho do Norte,Guiado,2,Março,19646,14640,Facebook,Concluída
RES050990,2026-08-15,CLI003371,Caminho Português,Autoguiado,2,Agosto,19261,12452,YouTube,Concluída
RES050991,2024-10-05,CLI025000,Via Francigena,Premium,4,Outubro,58032,39442,Instagram,Concluída
RES050992,2023-06-11,CLI012122,Caminho Francês,Autoguiado,2,Junho,27527,19236,Facebook,Concluída
RES050993,2020-02-22,CLI003326,Caminho Português,Premium,3,Fevereiro,42899,29587,YouTube,Cancelada
RES050994,2022-07-28,CLI010882,Caminho do Norte,Guiado,4,Julho,53870,32955,WhatsApp,Cancelada
RES050995,2022-02-08,CLI005955,Caminho Português,Guiado,2,Fevereiro,24999,15559,Indicação,Concluída
RES050996,2023-12-01,CLI005448,Caminho Francês,Premium,2,Dezembro,39722,28877,WhatsApp,Concluída
RES050997,2026-02-06,CLI028228,Caminho do Norte,Autoguiado,4,Fevereiro,36484,22563,TikTok,Concluída
RES050998,2023-09-08,CLI028750,Caminho Primitivo,Autoguiado,5,Setembro,60676,40118,Google,Concluída
RES050999,2024-11-10,CLI009124,Caminho Primitivo,Premium,5,Novembro,98735,74637,YouTube,Concluída
RES051000,2021-10-18,CLI017093,Caminho Português,Autoguiado,2,Outubro,15417,10956,Google,Concluída
RES051001,2024-08-14,CLI005234,Caminho Primitivo,Guiado,1,Agosto,15189,8872,TikTok,Concluída
RES051002,2026-08-15,CLI023608,Via Francigena,Premium,4,Agosto,60897,37283,Google,Concluída
RES051003,2021-06-28,CLI007380,Caminho Português,Guiado,6,Junho,79754,55186,Google,Concluída
RES051004,2023-08-16,CLI013056,Caminho Português,Guiado,3,Agosto,35816,27487,TikTok,Concluída
RES051005,2026-05-26,CLI020921,Via Francigena,Autoguiado,6,Maio,74870,55298,Indicação,Concluída
RES051006,2022-05-27,CLI021863,Caminho do Norte,Guiado,5,Maio,65322,44729,TikTok,Reagendada
RES051007,2023-10-17,CLI014241,Caminho Francês,Guiado,2,Outubro,24888,18637,WhatsApp,Concluída
RES051008,2023-03-24,CLI022037,Caminho do Norte,Guiado,2,Março,23718,15849,TikTok,Cancelada
RES051009,2024-10-21,CLI019676,Caminho do Norte,Premium,1,Outubro,15648,10261,Indicação,Concluída
RES051010,2022-08-08,CLI014932,Via Francigena,Autoguiado,2,Agosto,26584,19799,YouTube,Concluída
RES051011,2026-01-05,CLI025875,Caminho Primitivo,Autoguiado,2,Janeiro,18902,11649,TikTok,Concluída
RES051012,2021-10-10,CLI009564,Caminho Primitivo,Autoguiado,4,Outubro,49614,31883,WhatsApp,Concluída
RES051013,2025-01-12,CLI003373,Via Francigena,Autoguiado,4,Janeiro,42275,31751,TikTok,Concluída
