id_cliente,Caminho Francês,Caminho Português,Caminho Primitivo,Caminho do Norte,Via Francigena
CLI015659,0.0,8.0,8.0,0.0,8.0
CLI015660,0.0,7.0,0.0,0.0,8.0
CLI015661,0.0,0.0,0.0,0.0,8.0
CLI015662,7.5,0.0,7.0,0.0,0.0
CLI015663,0.0,0.0,7.666666666666667,10.0,7.0
CLI015664,7.0,0.0,0.0,0.0,9.0
CLI015665,8.0,0.0,9.0,8.5,0.0
CLI015668,0.0,9.0,0.0,8.0,0.0
CLI015669,9.0,0.0,0.0,0.0,9.0
CLI015670,0.0,0.0,0.0,8.0,8.0
CLI015672,0.0,8.0,8.0,0.0,8.0
CLI015673,0.0,8.0,7.0,0.0,0.0
CLI015674,0.0,8.0,0.0,7.0,8.0
CLI015675,0.0,0.0,0.0,0.0,10.0
CLI015676,8.0,9.0,8.0,0.0,7.0
CLI015677,8.0,0.0,0.0,8.0,0.0
CLI015679,8.0,8.0,0.0,0.0,8.0
CLI015680,0.0,0.0,0.0,7.0,9.0
CLI015681,0.0,0.0,0.0,9.0,0.0
CLI015683,0.0,9.0,9.0,0.0,0.0
CLI015684,0.0,6.0,9.0,0.0,0.0
CLI015685,0.0,9.0,0.0,0.0,10.0
CLI015686,0.0,9.0,7.0,0.0,0.0
CLI015688,10.0,0.0,0.0,0.0,9.0
CLI015689,9.0,0.0,0.0,0.0,0.0
CLI015690,0.0,8.0,7.0,7.0,0.0
CLI015692,0.0,0.0,8.0,0.0,0.0
CLI015693,8.0,0.0,8.0,0.0,7.0
CLI015694,0.0,10.0,0.0,0.0,0.0
CLI015695,8.0,0.0,8.0,9.0,8.0
CLI015696,0.0,8.0,0.0,0.0,0.0
CLI015697,0.0,7.0,0.0,6.0,7.0
CLI015698,7.0,0.0,7.5,0.0,0.0
CLI015699,0.0,8.0,8.0,0.0,8.0
CLI015701,0.0,0.0,0.0,9.0,8.0
CLI015702,6.0,0.0,0.0,0.0,0.0
CLI015703,0.0,9.0,10.0,0.0,7.0
CLI015704,0.0,0.0,0.0,0.0,7.0
CLI015705,8.0,0.0,0.0,0.0,6.0
CLI015707,8.0,0.0,0.0,9.0,0.0
CLI015708,0.0,7.0,0.0,8.0,0.0
CLI015709,0.0,0.0,8.0,8.333333333333334,8.0
CLI015710,0.0,0.0,7.0,0.0,8.5
CLI015711,0.0,0.0,0.0,7.5,8.0
CLI015712,0.0,0.0,0.0,0.0,9.0
CLI015713,0.0,0.0,0.0,0.0,6.0
CLI015714,8.0,8.0,9.0,8.0,9.0
CLI015715,0.0,7.0,0.0,0.0,0.0
CLI015716,0.0,0.0,7.0,0.0,0.0
CLI015717,0.0,0.0,9.0,9.0,0.0
CLI015718,0.0,7.0,0.0,8.5,7.0
CLI015719,0.0,0.0,8.0,0.0,0.0
CLI015720,0.0,8.0,7.0,0.0,0.0
CLI015721,7.0,0.0,8.0,0.0,0.0
CLI015723,0.0,0.0,8.0,0.0,8.0
CLI015725,0.0,0.0,0.0,9.0,8.0
CLI015727,0.0,0.0,0.0,9.0,0.0
CLI015728,8.5,0.0,7.0,9.0,0.0
CLI015729,8.0,8.0,8.0,0.0,8.5
CLI015730,0.0,8.0,9.0,0.0,0.0
CLI015731,8.0,8.0,9.0,0.0,0.0
CLI015733,0.0,9.0,8.0,0.0,7.0
CLI015734,9.0,0.0,0.0,0.0,0.0
CLI015735,8.0,0.0,7.0,0.0,0.0
CLI015736,0.0,0.0,7.0,0.0,0.0
CLI015737,9.0,0.0,0.0,0.0,0.0
CLI015738,9.0,0.0,0.0,0.0,0.0
CLI015739,0.0,9.0,8.0,0.0,0.0
CLI015740,8.0,0.0,0.0,0.0,0.0
CLI015742,9.0,0.0,0.0,0.0,7.0
CLI015743,7.0,0.0,0.0,0.0,0.0
CLI015744,0.0,0.0,0.0,9.5,6.0
CLI015745,7.0,7.0,0.0,8.5,7.0
CLI015747,0.0,0.0,8.0,0.0,0.0
CLI015748,0.0,9.0,0.0,0.0,9.0
CLI015749,8.0,0.0,9.0,0.0,9.0
CLI015750,0.0,10.0,9.0,0.0,0.0
CLI015751,8.0,0.0,0.0,0.0,0.0
CLI015752,0.0,8.0,0.0,8.0,0.0
CLI015753,9.0,8.0,8.0,0.0,0.0
CLI015754,7.0,7.5,0.0,0.0,0.0
CLI015755,0.0,0.0,8.0,8.0,0.0
CLI015756,8.0,0.0,0.0,9.0,0.0
CLI015757,0.0,8.0,7.0,0.0,6.0
CLI015758,7.0,6.0,0.0,0.0,9.0
CLI015759,7.0,0.0,7.0,0.0,7.5
CLI015760,0.0,0.0,8.0,9.0,0.0
CLI015761,0.0,0.0,0.0,0.0,8.0
CLI015762,0.0,7.0,9.0,9.0,8.0
CLI015763,9.0,8.0,0.0,0.0,0.0
CLI015764,0.0,0.0,9.0,0.0,0.0
CLI015765,0.0,8.0,0.0,7.0,0.0
CLI015766,0.0,0.0,7.0,8.0,0.0
CLI015768,0.0,0.0,8.0,0.0,10.0
CLI015769,9.0,0.0,0.0,8.0,0.0
CLI015770,8.0,0.0,0.0,8.0,8.0
CLI015771,0.0,8.0,8.0,0.0,0.0
CLI015772,9.0,0.0,7.8,9.0,0.0
CLI015773,9.0,8.0,0.0,10.0,10.0
CLI015775,0.0,0.0,8.0,0.0,8.0
CLI015776,0.0,9.333333333333334,0.0,0.0,0.0
CLI015777,8.0,0.0,0.0,0.0,0.0
CLI015778,7.5,8.5,0.0,0.0,0.0
CLI015779,8.0,0.0,0.0,9.0,0.0
CLI015780,7.0,0.0,0.0,7.0,0.0
CLI015781,6.0,0.0,9.0,7.0,0.0
CLI015782,7.0,9.0,0.0,0.0,8.0
CLI015783,7.0,0.0,0.0,7.0,0.0
CLI015784,0.0,0.0,9.0,0.0,8.0
CLI015786,8.0,0.0,0.0,7.0,0.0
CLI015787,7.0,8.0,9.0,9.0,0.0
CLI015788,0.0,0.0,9.0,0.0,0.0
CLI015789,8.0,8.0,0.0,10.0,0.0
CLI015790,9.0,0.0,0.0,0.0,7.0
CLI015791,8.0,8.0,0.0,0.0,0.0
CLI015792,8.0,7.0,0.0,8.0,0.0
CLI015794,9.0,9.0,8.0,0.0,0.0
CLI015795,0.0,7.0,0.0,0.0,0.0
CLI015796,0.0,8.0,10.0,0.0,8.0
CLI015797,0.0,0.0,0.0,8.0,0.0
CLI015798,0.0,8.0,0.0,9.5,8.0
CLI015799,0.0,0.0,7.0,9.0,0.0
CLI015800,7.5,0.0,10.0,8.0,0.0
CLI015801,7.5,7.0,7.5,0.0,7.0
CLI015802,0.0,0.0,9.0,0.0,0.0
CLI015803,0.0,0.0,0.0,0.0,8.0
CLI015804,0.0,0.0,0.0,8.0,8.0
CLI015805,0.0,0.0,9.0,9.0,0.0
CLI015806,0.0,0.0,0.0,9.0,0.0
CLI015807,0.0,0.0,7.0,7.0,0.0
CLI015809,8.0,0.0,0.0,8.0,0.0
CLI015810,0.0,0.0,9.0,0.0,8.0
CLI015811,0.0,0.0,0.0,9.0,0.0
CLI015812,7.0,0.0,0.0,0.0,0.0
CLI015813,10.0,0.0,0.0,0.0,8.0
CLI015814,0.0,7.0,8.0,7.0,9.0
CLI015815,7.333333333333333,0.0,8.0,0.0,0.0
CLI015816,0.0,9.0,8.0,0.0,0.0
CLI015817,0.0,8.0,0.0,8.0,0.0
CLI015818,10.0,0.0,0.0,8.0,0.0
CLI015819,0.0,0.0,8.0,0.0,0.0
CLI015820,0.0,8.0,0.0,0.0,0.0
CLI015822,7.0,0.0,9.0,7.0,0.0
CLI015823,9.0,0.0,6.0,0.0,0.0
CLI015824,7.0,0.0,0.0,0.0,8.0
CLI015825,9.0,0.0,0.0,7.0,0.0
CLI015827,0.0,0.0,7.0,10.0,0.0
CLI015828,8.0,0.0,0.0,8.333333333333334,9.0
CLI015830,0.0,8.0,0.0,7.0,7.0
CLI015831,0.0,8.0,0.0,0.0,0.0
CLI015832,7.0,8.0,8.0,10.0,0.0
CLI015833,0.0,0.0,7.0,8.5,8.0
CLI015834,8.0,0.0,0.0,0.0,0.0
CLI015835,0.0,7.0,8.0,9.0,0.0
CLI015836,8.0,0.0,0.0,0.0,0.0
CLI015837,0.0,0.0,0.0,0.0,7.0
CLI015838,0.0,8.0,0.0,10.0,0.0
CLI015839,7.0,0.0,0.0,0.0,0.0
CLI015840,6.0,8.5,0.0,0.0,8.0
CLI015841,9.0,9.0,7.0,0.0,0.0
CLI015842,9.0,0.0,0.0,0.0,0.0
CLI015845,0.0,0.0,7.0,10.0,8.0
CLI015846,8.0,9.0,7.0,0.0,0.0
CLI015847,0.0,0.0,8.0,0.0,9.0
CLI015849,0.0,0.0,10.0,0.0,0.0
CLI015850,0.0,0.0,0.0,8.0,7.5
CLI015851,0.0,8.0,0.0,0.0,7.0
CLI015852,0.0,0.0,0.0,8.0,10.0
CLI015853,8.0,7.0,0.0,8.5,0.0
CLI015854,0.0,0.0,0.0,0.0,6.0
CLI015856,0.0,10.0,0.0,0.0,9.0
CLI015857,9.0,0.0,0.0,0.0,8.0
CLI015858,0.0,8.0,0.0,6.0,0.0
CLI015859,8.0,0.0,0.0,0.0,7.0
CLI015860,0.0,7.0,0.0,0.0,9.0
CLI015861,0.0,0.0,7.0,0.0,0.0
CLI015864,9.0,0.0,8.0,0.0,0.0
CLI015865,0.0,0.0,9.0,0.0,0.0
CLI015866,0.0,7.0,0.0,7.5,8.0
CLI015867,8.0,0.0,8.0,0.0,8.0
CLI015868,9.0,7.0,10.0,7.0,9.0
CLI015870,8.0,6.0,0.0,10.0,0.0
CLI015871,0.0,0.0,0.0,7.0,0.0
CLI015872,0.0,8.0,0.0,0.0,0.0
CLI015873,7.5,0.0,7.0,0.0,0.0
CLI015874,8.5,0.0,0.0,0.0,0.0
CLI015875,8.0,8.0,8.0,7.0,7.0
CLI015876,0.0,9.0,0.0,10.0,6.5
CLI015877,0.0,8.5,9.0,0.0,0.0
CLI015878,0.0,9.0,7.0,0.0,7.5
CLI015879,9.0,8.5,0.0,0.0,9.0
CLI015880,0.0,0.0,9.0,8.5,0.0
CLI015881,0.0,7.0,0.0,7.0,0.0
CLI015882,0.0,9.0,0.0,8.0,0.0
CLI015883,8.0,8.0,0.0,0.0,8.0
CLI015884,9.0,0.0,8.0,8.0,8.5
CLI015885,0.0,0.0,7.0,0.0,0.0
CLI015886,8.0,0.0,0.0,8.0,0.0
CLI015887,0.0,9.0,0.0,10.0,0.0
CLI015888,0.0,8.5,10.0,0.0,7.0
CLI015890,9.0,8.0,10.0,9.0,0.0
CLI015891,0.0,8.0,0.0,0.0,8.5
CLI015892,0.0,7.5,0.0,0.0,0.0
CLI015893,8.0,8.0,9.0,7.0,0.0
CLI015895,0.0,9.0,0.0,8.5,7.0
CLI015896,9.0,9.0,0.0,0.0,0.0
CLI015897,0.0,0.0,8.0,0.0,9.0
CLI015898,0.0,8.0,0.0,0.0,0.0
CLI015899,9.0,9.0,0.0,8.0,0.0
CLI015900,8.0,0.0,0.0,0.0,0.0
CLI015901,0.0,0.0,0.0,0.0,10.0
CLI015903,0.0,0.0,7.0,0.0,0.0
CLI015904,7.0,7.0,0.0,0.0,6.0
CLI015905,8.0,0.0,7.0,10.0,0.0
CLI015906,0.0,0.0,0.0,0.0,9.0
CLI015907,0.0,0.0,8.0,0.0,7.0
CLI015908,8.0,0.0,0.0,0.0,0.0
CLI015909,0.0,9.0,8.0,0.0,8.0
CLI015910,0.0,9.0,9.0,0.0,0.0
CLI015911,10.0,0.0,0.0,0.0,9.0
CLI015912,0.0,7.0,0.0,8.0,0.0
CLI015913,0.0,0.0,7.0,8.0,7.5
CLI015914,0.0,8.0,0.0,9.0,9.0
CLI015916,0.0,8.0,0.0,8.0,0.0
CLI015917,0.0,0.0,9.0,0.0,0.0
CLI015918,0.0,0.0,0.0,9.0,8.0
CLI015919,8.0,0.0,6.0,0.0,8.0
CLI015920,0.0,0.0,6.0,8.0,9.0
CLI015922,8.0,8.0,0.0,0.0,0.0
CLI015923,0.0,0.0,9.0,10.0,10.0
CLI015924,9.0,8.0,0.0,0.0,8.0
CLI015925,0.0,0.0,0.0,8.0,8.0
CLI015926,0.0,0.0,7.0,0.0,8.0
CLI015927,0.0,0.0,0.0,7.0,0.0
CLI015928,9.0,0.0,9.0,7.0,0.0
CLI015929,9.0,0.0,7.0,0.0,8.0
CLI015930,0.0,9.333333333333334,0.0,8.0,8.0
CLI015931,0.0,9.0,0.0,0.0,0.0
CLI015932,8.0,10.0,0.0,8.0,8.0
CLI015933,0.0,0.0,8.0,0.0,7.0
CLI015934,0.0,0.0,7.0,8.0,8.0
CLI015935,0.0,0.0,8.0,8.0,0.0
CLI015936,8.0,0.0,0.0,9.0,0.0
CLI015938,0.0,8.0,0.0,9.0,0.0
CLI015940,0.0,0.0,7.0,9.0,0.0
CLI015942,0.0,0.0,8.0,0.0,0.0
CLI015943,0.0,0.0,9.0,8.0,0.0
CLI015944,8.5,0.0,9.0,0.0,0.0
CLI015945,0.0,0.0,6.0,0.0,0.0
CLI015946,0.0,0.0,9.0,0.0,0.0
CLI015947,0.0,0.0,8.0,0.0,0.0
CLI015948,0.0,0.0,9.5,8.0,0.0
CLI015949,0.0,7.5,0.0,0.0,0.0
CLI015950,7.0,8.0,0.0,8.6,0.0
CLI015951,0.0,0.0,9.0,0.0,0.0
CLI015952,0.0,0.0,0.0,8.0,0.0
CLI015953,9.0,8.0,0.0,0.0,0.0
CLI015954,7.0,0.0,9.0,0.0,0.0
CLI015956,0.0,0.0,0.0,0.0,7.0
CLI015957,8.0,0.0,8.0,10.0,0.0
CLI015958,0.0,0.0,0.0,9.0,0.0
CLI015959,9.0,0.0,0.0,0.0,7.0
CLI015960,0.0,8.0,0.0,0.0,9.0
CLI015961,9.0,0.0,0.0,0.0,9.0
CLI015962,0.0,0.0,0.0,0.0,7.0
CLI015963,0.0,7.5,0.0,0.0,8.0
CLI015964,7.0,0.0,0.0,7.0,0.0
CLI015965,0.0,7.5,9.0,0.0,8.0
CLI015967,0.0,0.0,8.0,0.0,8.333333333333334
CLI015968,0.0,0.0,0.0,0.0,9.0
CLI015969,0.0,0.0,8.333333333333334,8.0,8.0
CLI015971,0.0,10.0,0.0,10.0,7.0
CLI015972,7.0,0.0,8.0,0.0,0.0
CLI015973,8.0,0.0,0.0,9.0,0.0
CLI015974,0.0,0.0,9.0,9.0,6.0
CLI015975,0.0,7.0,0.0,8.0,8.0
CLI015976,0.0,0.0,0.0,8.0,6.0
CLI015977,0.0,0.0,7.0,0.0,0.0
CLI015978,7.0,9.0,0.0,0.0,9.0
CLI015979,8.0,8.0,0.0,0.0,0.0
CLI015980,7.0,0.0,6.0,7.0,7.0
CLI015981,0.0,0.0,0.0,0.0,9.0
CLI015982,8.0,9.0,0.0,0.0,0.0
CLI015984,0.0,9.0,0.0,0.0,9.0
CLI015985,0.0,0.0,10.0,0.0,0.0
CLI015988,0.0,0.0,0.0,8.0,0.0
CLI015989,9.0,0.0,0.0,0.0,0.0
CLI015990,0.0,8.0,0.0,8.0,8.0
CLI015991,0.0,9.0,0.0,7.0,9.0
CLI015992,0.0,0.0,9.0,0.0,9.0
CLI015993,0.0,7.0,0.0,8.5,0.0
CLI015995,0.0,0.0,0.0,9.0,7.0
CLI015996,0.0,8.0,0.0,8.0,0.0
CLI015997,0.0,0.0,8.0,0.0,0.0
CLI015998,0.0,0.0,9.0,0.0,0.0
CLI015999,6.0,0.0,0.0,0.0,0.0
CLI016000,0.0,0.0,0.0,8.0,0.0
CLI016001,0.0,0.0,8.0,0.0,7.0
CLI016002,0.0,0.0,0.0,8.0,0.0
CLI016003,0.0,0.0,0.0,7.5,8.0
CLI016004,7.0,0.0,0.0,8.0,0.0
CLI016005,7.5,0.0,0.0,8.0,0.0
CLI016006,0.0,0.0,0.0,8.5,9.0
CLI016007,0.0,0.0,0.0,9.0,10.0
CLI016008,0.0,0.0,8.0,9.0,0.0
CLI016009,0.0,0.0,0.0,0.0,8.0
CLI016010,0.0,0.0,0.0,7.5,0.0
CLI016012,7.0,0.0,7.0,0.0,0.0
CLI016013,0.0,0.0,8.0,7.0,0.0
CLI016014,0.0,9.0,0.0,0.0,8.0
CLI016015,0.0,0.0,8.5,0.0,0.0
CLI016016,7.0,0.0,9.0,8.0,0.0
CLI016017,7.0,0.0,7.0,8.0,8.0
CLI016018,8.0,0.0,7.0,0.0,8.333333333333334
CLI016019,0.0,7.0,0.0,0.0,0.0
CLI016020,8.0,0.0,8.0,0.0,0.0
CLI016021,0.0,8.5,7.0,0.0,0.0
CLI016022,0.0,0.0,7.5,9.0,0.0
CLI016023,0.0,0.0,0.0,0.0,10.0
CLI016024,0.0,7.5,0.0,0.0,0.0
CLI016025,0.0,9.0,0.0,0.0,8.0
CLI016026,0.0,8.0,0.0,0.0,0.0
CLI016027,0.0,9.0,9.0,0.0,7.0
CLI016029,7.5,0.0,0.0,0.0,10.0
CLI016032,0.0,0.0,0.0,7.0,0.0
CLI016033,7.5,0.0,0.0,0.0,9.0
CLI016034,0.0,6.0,0.0,0.0,0.0
CLI016035,0.0,0.0,7.0,0.0,0.0
CLI016037,0.0,0.0,0.0,0.0,8.0
CLI016038,0.0,0.0,0.0,0.0,9.0
CLI016039,0.0,0.0,7.0,0.0,9.5
CLI016040,9.5,0.0,10.0,0.0,0.0
CLI016041,0.0,8.0,0.0,0.0,8.0
CLI016042,8.0,0.0,0.0,8.0,0.0
CLI016043,9.0,0.0,8.0,0.0,8.0
CLI016044,0.0,0.0,0.0,0.0,8.5
CLI016045,8.0,0.0,0.0,0.0,0.0
CLI016046,0.0,8.0,0.0,9.0,9.0
CLI016047,8.5,8.0,8.0,8.0,7.0
CLI016048,0.0,0.0,9.0,0.0,8.0
CLI016050,10.0,0.0,0.0,9.0,0.0
CLI016051,0.0,0.0,0.0,7.0,0.0
CLI016052,0.0,0.0,9.0,0.0,0.0
CLI016053,0.0,0.0,0.0,0.0,8.0
CLI016054,0.0,7.0,0.0,0.0,6.5
CLI016055,0.0,7.0,0.0,8.0,0.0
CLI016056,8.0,0.0,0.0,0.0,0.0
CLI016057,9.0,0.0,8.0,7.5,0.0
CLI016059,0.0,8.333333333333334,8.333333333333334,0.0,0.0
CLI016060,8.0,0.0,9.0,0.0,0.0
CLI016061,0.0,0.0,7.0,8.0,0.0
CLI016062,0.0,0.0,8.0,9.0,9.333333333333334
CLI016063,0.0,0.0,9.0,9.0,0.0
CLI016064,0.0,0.0,0.0,8.5,7.5
CLI016065,0.0,0.0,0.0,0.0,7.5
CLI016066,0.0,0.0,0.0,10.0,0.0
CLI016067,0.0,8.0,9.0,0.0,0.0
CLI016068,0.0,0.0,9.0,0.0,0.0
CLI016069,0.0,8.0,9.0,0.0,0.0
CLI016070,7.0,0.0,0.0,0.0,0.0
CLI016071,0.0,0.0,7.0,0.0,8.0
CLI016072,9.0,9.0,0.0,7.0,0.0
CLI016073,0.0,8.0,0.0,8.0,7.0
CLI016074,0.0,0.0,7.0,0.0,9.0
CLI016075,0.0,10.0,0.0,9.0,0.0
CLI016076,8.0,8.0,0.0,0.0,7.0
CLI016077,0.0,8.0,0.0,9.0,9.0
CLI016078,7.0,0.0,0.0,0.0,0.0
CLI016079,0.0,0.0,0.0,0.0,8.0
CLI016080,7.5,8.0,0.0,0.0,8.0
CLI016081,9.0,8.0,0.0,0.0,9.0
CLI016082,8.0,0.0,10.0,9.0,9.0
CLI016083,7.5,0.0,0.0,7.5,0.0
CLI016084,0.0,0.0,0.0,9.0,8.0
CLI016085,7.5,9.0,9.0,0.0,8.0
CLI016087,10.0,0.0,0.0,7.0,0.0
CLI016088,0.0,0.0,7.0,0.0,8.0
CLI016090,7.0,0.0,0.0,0.0,0.0
CLI016091,0.0,7.0,0.0,7.0,7.0
CLI016093,7.0,7.0,0.0,0.0,0.0
CLI016094,0.0,8.0,0.0,8.5,0.0
CLI016096,0.0,0.0,0.0,8.0,0.0
CLI016097,7.0,0.0,0.0,7.5,0.0
CLI016098,8.0,0.0,9.0,8.0,0.0
CLI016099,0.0,9.0,9.0,0.0,0.0
CLI016100,9.0,0.0,0.0,0.0,9.0
CLI016101,0.0,0.0,0.0,8.0,0.0
CLI016103,0.0,0.0,0.0,0.0,9.0
CLI016104,8.0,8.0,9.0,0.0,8.0
CLI016105,7.0,0.0,9.0,0.0,0.0
CLI016106,8.0,0.0,8.5,0.0,0.0
CLI016107,0.0,0.0,0.0,9.0,0.0
CLI016108,9.0,0.0,0.0,7.0,0.0
CLI016109,8.0,8.0,8.0,9.0,7.0
CLI016110,0.0,7.0,0.0,0.0,0.0
CLI016111,8.0,0.0,0.0,0.0,0.0
CLI016112,0.0,8.0,0.0,0.0,0.0
CLI016113,0.0,0.0,8.5,7.5,8.0
CLI016114,0.0,9.0,9.0,0.0,0.0
CLI016115,10.0,0.0,0.0,0.0,0.0
CLI016116,8.0,9.0,10.0,8.0,0.0
CLI016117,7.5,7.5,0.0,0.0,0.0
CLI016118,0.0,9.0,8.0,8.0,0.0
CLI016119,0.0,8.0,0.0,0.0,0.0
CLI016120,0.0,9.0,0.0,8.0,7.0
CLI016121,0.0,7.5,0.0,0.0,0.0
CLI016122,0.0,10.0,6.0,0.0,0.0
CLI016123,0.0,0.0,0.0,8.0,0.0
CLI016124,0.0,0.0,9.0,0.0,0.0
CLI016125,0.0,0.0,9.0,8.0,0.0
CLI016126,0.0,8.0,0.0,0.0,0.0
CLI016127,0.0,0.0,0.0,10.0,0.0
CLI016128,9.0,0.0,9.0,9.0,0.0
CLI016129,7.5,0.0,9.0,9.0,0.0
CLI016130,0.0,9.0,8.0,0.0,0.0
CLI016131,0.0,0.0,0.0,0.0,8.0
CLI016132,0.0,0.0,9.0,9.0,7.666666666666667
CLI016133,7.5,0.0,0.0,0.0,0.0
CLI016134,8.0,7.0,0.0,0.0,6.0
CLI016135,8.0,8.0,0.0,0.0,10.0
CLI016136,0.0,0.0,7.0,0.0,0.0
CLI016137,0.0,6.0,10.0,10.0,8.0
CLI016138,0.0,0.0,0.0,9.0,7.666666666666667
CLI016139,0.0,7.0,0.0,0.0,0.0
CLI016140,8.0,0.0,7.0,0.0,0.0
CLI016141,0.0,8.666666666666666,0.0,10.0,8.0
CLI016142,0.0,10.0,0.0,7.0,0.0
CLI016144,8.0,0.0,0.0,0.0,0.0
CLI016145,0.0,0.0,0.0,0.0,8.0
CLI016146,0.0,0.0,0.0,0.0,8.0
CLI016147,0.0,8.0,0.0,9.0,0.0
CLI016148,0.0,0.0,10.0,0.0,9.0
CLI016149,9.0,0.0,8.0,0.0,9.0
CLI016150,7.5,9.0,0.0,0.0,7.0
CLI016151,7.0,0.0,8.0,0.0,7.0
CLI016152,0.0,0.0,0.0,7.0,0.0
CLI016153,9.0,0.0,7.0,8.0,6.0
CLI016154,0.0,0.0,8.0,0.0,0.0
CLI016155,0.0,8.0,0.0,8.0,8.0
CLI016156,0.0,7.0,0.0,9.0,0.0
CLI016157,0.0,0.0,7.0,0.0,0.0
CLI016159,0.0,9.0,0.0,0.0,8.5
CLI016160,10.0,0.0,0.0,0.0,0.0
CLI016161,0.0,0.0,0.0,0.0,8.0
CLI016162,8.5,0.0,0.0,0.0,0.0
CLI016163,0.0,0.0,0.0,0.0,9.0
CLI016164,0.0,8.0,8.0,0.0,9.5
CLI016165,0.0,0.0,7.0,0.0,8.0
CLI016166,0.0,8.0,7.666666666666667,0.0,0.0
CLI016167,8.0,0.0,7.0,0.0,0.0
CLI016168,9.0,0.0,0.0,0.0,0.0
CLI016169,8.0,0.0,0.0,0.0,0.0
CLI016170,8.0,0.0,0.0,0.0,9.0
CLI016171,0.0,0.0,0.0,8.0,0.0
CLI016172,0.0,9.0,0.0,0.0,8.0
CLI016173,0.0,0.0,0.0,9.0,0.0
CLI016175,7.0,8.0,9.0,7.0,9.0
CLI016176,10.0,7.0,8.0,8.0,9.0
CLI016177,8.0,8.0,0.0,0.0,0.0
CLI016179,0.0,0.0,0.0,8.5,0.0
CLI016180,0.0,0.0,9.0,0.0,9.0
CLI016181,9.0,9.5,9.0,0.0,8.0
CLI016182,0.0,0.0,0.0,0.0,6.5
CLI016183,0.0,0.0,7.5,0.0,0.0
CLI016186,8.0,0.0,8.0,7.0,0.0
CLI016187,0.0,0.0,8.0,0.0,7.5
CLI016189,0.0,0.0,0.0,9.0,0.0
CLI016191,0.0,0.0,0.0,0.0,9.0
CLI016192,0.0,0.0,0.0,8.0,0.0
CLI016193,0.0,8.0,0.0,7.0,0.0
CLI016194,0.0,8.0,0.0,0.0,8.0
CLI016195,8.0,0.0,0.0,0.0,7.0
CLI016196,8.0,9.0,9.0,0.0,0.0
CLI016197,8.0,0.0,0.0,7.0,0.0
CLI016198,0.0,0.0,9.0,8.0,0.0
CLI016199,0.0,6.0,0.0,0.0,0.0
CLI016200,0.0,0.0,0.0,9.0,0.0
CLI016203,0.0,0.0,7.0,0.0,0.0
CLI016204,0.0,0.0,0.0,0.0,6.0
CLI016205,7.0,0.0,0.0,9.0,0.0
CLI016206,9.0,0.0,0.0,0.0,0.0
CLI016207,8.0,0.0,7.0,0.0,0.0
CLI016208,7.5,0.0,0.0,0.0,0.0
CLI016209,0.0,8.0,0.0,0.0,0.0
CLI016210,8.0,0.0,0.0,0.0,9.0
CLI016211,0.0,8.5,7.0,0.0,8.0
CLI016212,0.0,9.0,7.0,0.0,0.0
CLI016214,0.0,0.0,0.0,0.0,8.0
CLI016215,0.0,9.5,8.0,10.0,0.0
CLI016216,0.0,0.0,0.0,9.0,0.0
CLI016217,0.0,8.5,0.0,0.0,0.0
CLI016218,10.0,0.0,9.0,0.0,9.0
CLI016219,10.0,9.0,0.0,7.5,9.0
CLI016220,0.0,8.0,8.0,9.0,0.0
CLI016221,0.0,0.0,7.0,7.0,0.0
CLI016222,7.0,0.0,7.0,8.0,0.0
CLI016223,0.0,0.0,8.0,0.0,0.0
CLI016224,8.0,0.0,0.0,0.0,7.5
CLI016225,9.0,8.0,0.0,0.0,0.0
CLI016226,7.0,0.0,0.0,0.0,8.0
CLI016227,8.0,8.0,0.0,0.0,0.0
CLI016229,7.0,9.0,0.0,0.0,0.0
CLI016230,0.0,0.0,0.0,8.5,0.0
CLI016231,8.0,9.0,7.0,7.0,0.0
CLI016232,0.0,0.0,7.0,0.0,0.0
CLI016233,0.0,9.0,0.0,0.0,7.0
CLI016234,8.0,9.0,0.0,9.0,0.0
CLI016235,8.0,0.0,0.0,0.0,0.0
CLI016236,0.0,8.333333333333334,7.0,8.0,0.0
CLI016237,0.0,0.0,10.0,0.0,8.0
CLI016238,9.0,0.0,0.0,0.0,0.0
CLI016239,0.0,7.0,0.0,0.0,0.0
CLI016240,0.0,10.0,0.0,0.0,0.0
CLI016241,0.0,0.0,9.0,0.0,8.666666666666666
CLI016242,0.0,0.0,0.0,10.0,0.0
CLI016243,9.0,6.5,0.0,0.0,7.0
CLI016244,0.0,7.0,8.0,8.0,0.0
CLI016245,9.0,0.0,0.0,6.0,8.0
CLI016246,0.0,10.0,0.0,0.0,8.0
CLI016247,0.0,10.0,0.0,8.0,8.0
CLI016248,9.0,9.0,7.0,8.0,0.0
CLI016249,0.0,8.0,0.0,8.0,7.0
CLI016250,0.0,0.0,10.0,8.0,0.0
CLI016251,0.0,6.0,0.0,0.0,0.0
CLI016253,0.0,0.0,0.0,0.0,9.0
CLI016255,0.0,9.0,8.0,7.666666666666667,0.0
CLI016257,0.0,7.0,0.0,8.0,0.0
CLI016258,0.0,0.0,0.0,0.0,8.0
CLI016259,0.0,0.0,8.0,0.0,9.0
CLI016260,10.0,8.0,0.0,8.0,8.0
CLI016261,8.0,0.0,8.0,0.0,0.0
CLI016262,6.0,7.5,8.333333333333334,0.0,9.0
CLI016263,0.0,8.0,0.0,0.0,6.0
